2,18,96.81666667,851,17,0.33
2,18,96.8,852,17,0.33
2,18,96.78333333,853,17,0.33
2,18,96.76666667,855,17,0.33
2,18,96.75,855,17,0.33
2,18,96.73333333,855,18,0.33
2,18,96.71666667,855,18,0.33
2,18,96.7,856,17,0.33
2,18,96.68333333,858,17,0.33
2,18,96.66666667,858,18,0.33
2,18,96.65,859,18,0.33
2,18,96.63333333,858,18,0.33
2,18,96.61666667,860,18,0.33
2,18,96.6,861,18,0.33
2,18,96.58333333,862,18,0.33
2,18,96.56666667,861,18,0.33
2,18,96.55,863,18,0.33
2,18,96.53333333,863,18,0.33
2,18,96.51666667,865,18,0.33
2,18,96.5,867,18,0.33
2,18,96.48333333,865,18,0.33
2,18,96.46666667,867,18,0.33
2,18,96.45,871,18,0.33
2,18,96.43333333,873,18,0.33
2,18,96.41666667,873,18,0.33
2,18,96.4,874,18,0.33
2,18,96.38333333,875,18,0.33
2,18,96.36666667,876,18,0.33
2,18,96.35,877,18,0.33
2,18,96.33333333,878,18,0.33
2,18,96.31666667,879,18,0.33
2,18,96.3,878,18,0.33
2,18,96.28333333,879,18,0.33
2,18,96.26666667,880,18,0.33
2,18,96.25,882,18,0.33
2,18,96.23333333,881,18,0.33
2,18,96.21666667,882,18,0.33
2,18,96.2,883,18,0.33
2,18,96.18333333,882,18,0.33
2,18,96.16666667,883,18,0.33
2,18,96.15,885,18,0.33
2,18,96.13333333,884,18,0.33
2,18,96.11666667,886,18,0.33
2,18,96.1,887,18,0.33
2,18,96.08333333,889,18,0.33
2,18,96.06666667,890,18,0.33
2,18,96.05,891,18,0.33
2,18,96.03333333,891,18,0.32
2,18,96.01666667,892,18,0.32
2,18,96,892,18,0.32
2,17,81.93333333,958,21,0.3
2,17,81.91666667,962,21,0.3
2,17,81.9,963,21,0.3
2,17,81.88333333,967,21,0.3
2,17,81.86666667,970,21,0.3
2,17,81.85,973,21,0.3
2,17,81.83333333,975,21,0.31
2,17,81.81666667,977,20,0.31
2,17,81.8,978,21,0.31
2,17,81.78333333,979,21,0.31
2,17,81.76666667,980,21,0.31
2,17,81.75,981,21,0.31
2,17,81.73333333,981,21,0.31
2,17,81.71666667,979,21,0.31
2,17,81.7,978,21,0.31
2,17,81.68333333,978,21,0.31
2,17,81.66666667,979,20,0.31
2,17,81.65,973,20,0.3
2,17,81.63333333,972,21,0.3
2,17,81.61666667,973,21,0.3
2,17,81.6,969,21,0.3
2,17,81.58333333,967,21,0.3
2,17,81.56666667,953,21,0.3
2,17,81.55,950,21,0.3
2,17,81.53333333,952,21,0.3
2,17,81.51666667,955,21,0.3
2,17,81.5,955,20,0.3
2,17,81.48333333,956,20,0.3
2,17,81.46666667,957,21,0.3
2,17,81.45,959,21,0.3
2,17,81.43333333,961,21,0.3
2,17,81.41666667,961,21,0.3
2,17,81.4,961,21,0.3
2,17,81.38333333,962,21,0.3
2,17,81.36666667,963,21,0.3
2,17,81.35,963,21,0.3
2,17,81.33333333,963,21,0.3
2,17,81.31666667,964,21,0.3
2,17,81.3,964,21,0.3
2,17,81.28333333,964,21,0.3
2,17,81.26666667,966,21,0.3
2,17,81.25,968,21,0.3
2,17,81.23333333,970,21,0.3
2,17,81.21666667,970,21,0.3
2,17,81.2,971,21,0.3
2,17,81.18333333,971,21,0.3
2,17,81.16666667,972,21,0.3
2,17,81.15,974,21,0.3
2,17,81.13333333,974,21,0.3
2,17,81.11666667,975,21,0.3
2,17,81.1,976,21,0.3
2,17,81.08333333,978,21,0.3
2,17,81.06666667,979,21,0.31
2,17,81.05,980,21,0.31
2,17,81.03333333,981,21,0.31
2,17,81.01666667,984,21,0.31
2,17,81,985,20,0.31
2,17,80.98333333,986,20,0.31
2,17,80.96666667,987,21,0.31
